	sample	group	taxonomy_level	alpha_diversity
1613	SAMEA2042510	D006262	order	1.07733123709854
1614	SAMEA2042510	D006262	family	2.07680134365568
1615	SAMEA2042510	D006262	genus	2.71321220556106
1616	SAMEA2042510	D006262	species	3.53598290936273
1617	SAMEA2042511	D006262	kingdom	0.0
1618	SAMEA2042511	D006262	phylum	0.659438942136333
1619	SAMEA2042511	D006262	class	0.744270293118216
1620	SAMEA2042511	D006262	order	0.748616264007455
1621	SAMEA2042511	D006262	family	1.77258713557841
1622	SAMEA2042511	D006262	genus	2.05189740137237
1623	SAMEA2042511	D006262	species	2.68616812522442
1624	SAMEA2042512	D006262	kingdom	0.0189475410686536
1625	SAMEA2042512	D006262	phylum	0.730668185195696
1626	SAMEA2042512	D006262	class	0.824941776889736
1627	SAMEA2042512	D006262	order	0.828237288354406
1628	SAMEA2042512	D006262	family	1.44225656135746
1629	SAMEA2042512	D006262	genus	1.66199412812211
1630	SAMEA2042512	D006262	species	2.83040483620521
1631	SAMEA2042513	D043183	kingdom	0.0
1632	SAMEA2042513	D043183	phylum	0.904090382089087
1633	SAMEA2042513	D043183	class	1.52009815576859
1634	SAMEA2042513	D043183	order	1.57231998524886
1635	SAMEA2042513	D043183	family	1.95590686652308
1636	SAMEA2042513	D043183	genus	2.32961612742004
1637	SAMEA2042513	D043183	species	2.74092194946718
1638	SAMEA2042515	D043183	kingdom	0.0
1639	SAMEA2042515	D043183	phylum	0.927840449535878
1640	SAMEA2042515	D043183	class	1.15685348306913
1641	SAMEA2042515	D043183	order	1.23111464342854
1642	SAMEA2042515	D043183	family	1.62578008368046
1643	SAMEA2042515	D043183	genus	1.84653542105028
1644	SAMEA2042515	D043183	species	2.129626726442
1645	SAMEA2042516	D006262	kingdom	0.322943220367157
1646	SAMEA2042516	D006262	phylum	0.75746008212377
1647	SAMEA2042516	D006262	class	0.983140533890451
1648	SAMEA2042516	D006262	order	0.998969057549415
1649	SAMEA2042516	D006262	family	1.82720944713586
1650	SAMEA2042516	D006262	genus	2.43199699737976
1651	SAMEA2042516	D006262	species	2.95591198508815
1652	SAMEA2042517	D043183	kingdom	0.0
1653	SAMEA2042517	D043183	phylum	0.794566404120668
1654	SAMEA2042517	D043183	class	1.32527657804325
1655	SAMEA2042517	D043183	order	1.37374912496138
1656	SAMEA2042517	D043183	family	2.07579036316423
1657	SAMEA2042517	D043183	genus	2.7395237788571
1658	SAMEA2042517	D043183	species	3.39275058412294
1659	SAMEA2042518	D043183	kingdom	0.0
1660	SAMEA2042518	D043183	phylum	0.884996501477075
1661	SAMEA2042518	D043183	class	1.23808219723709
1662	SAMEA2042518	D043183	order	1.26070308254301
1663	SAMEA2042518	D043183	family	2.02979717153872
1664	SAMEA2042518	D043183	genus	2.41405208526825
1665	SAMEA2042518	D043183	species	3.16589241733023
1666	SAMEA2042519	D006262	kingdom	0.0
1667	SAMEA2042519	D006262	phylum	0.790330487835195
1668	SAMEA2042519	D006262	class	0.990482511018578
1669	SAMEA2042519	D006262	order	0.998683476488141
1670	SAMEA2042519	D006262	family	1.80902580037327
1671	SAMEA2042519	D006262	genus	2.46268484502524
1672	SAMEA2042519	D006262	species	3.27417398329452
1673	SAMEA2042520	D006262	kingdom	0.0
1674	SAMEA2042520	D006262	phylum	1.02769161568296
1675	SAMEA2042520	D006262	class	1.37781539637918
1676	SAMEA2042520	D006262	order	1.41789333409935
1677	SAMEA2042520	D006262	family	2.04238020428432
1678	SAMEA2042520	D006262	genus	2.66041672668912
1679	SAMEA2042520	D006262	species	3.37263188725041
1680	SAMEA2042553	D006262	kingdom	0.0017236069023858
1681	SAMEA2042553	D006262	phylum	0.69816842838306
1682	SAMEA2042553	D006262	class	0.838198432095615
1683	SAMEA2042553	D006262	order	0.838317030318471
1684	SAMEA2042553	D006262	family	1.71570305837651
1685	SAMEA2042553	D006262	genus	2.18566169432723
1686	SAMEA2042553	D006262	species	3.00476382671206
1687	SAMEA2042554	D006262	kingdom	0.015382674724855
1688	SAMEA2042554	D006262	phylum	0.930572906781095
1689	SAMEA2042554	D006262	class	1.44789674391305
1690	SAMEA2042554	D006262	order	1.45381298652726
1691	SAMEA2042554	D006262	family	2.34049712498137
1692	SAMEA2042554	D006262	genus	2.88688562363269
1693	SAMEA2042554	D006262	species	3.64248113316402
1694	SAMEA2042555	D006262	kingdom	0.0
1695	SAMEA2042555	D006262	phylum	0.742615091629259
1696	SAMEA2042555	D006262	class	0.848510700901575
1697	SAMEA2042555	D006262	order	0.857290403984424
1698	SAMEA2042555	D006262	family	1.73989554052542
1699	SAMEA2042555	D006262	genus	2.03434467458472
1700	SAMEA2042555	D006262	species	3.13154752247079
1701	SAMEA2042556	D006262	kingdom	0.048248903149404
1702	SAMEA2042556	D006262	phylum	0.93306142258893
1703	SAMEA2042556	D006262	class	1.36566830345723
1704	SAMEA2042556	D006262	order	1.36713631550603
1705	SAMEA2042556	D006262	family	2.28941019858818
1706	SAMEA2042556	D006262	genus	2.73222440603385
1707	SAMEA2042556	D006262	species	3.46696034102743
1708	SAMEA2042557	D006262	kingdom	0.0
1709	SAMEA2042557	D006262	phylum	0.756847505819196
1710	SAMEA2042557	D006262	class	0.876823865430103
1711	SAMEA2042557	D006262	order	0.876980740208102
1712	SAMEA2042557	D006262	family	1.72300738100181
1713	SAMEA2042557	D006262	genus	2.19950906542032
1714	SAMEA2042557	D006262	species	3.02571787090233
1715	SAMEA2042558	D006262	kingdom	0.0
1716	SAMEA2042558	D006262	phylum	0.695099248162491
1717	SAMEA2042558	D006262	class	0.781703408374804
1718	SAMEA2042558	D006262	order	0.785821062286111
1719	SAMEA2042558	D006262	family	1.49579703733829
1720	SAMEA2042558	D006262	genus	1.81951270603826
1721	SAMEA2042558	D006262	species	2.75054450964914
1722	SAMEA2042559	D006262	kingdom	0.0310024192423054
1723	SAMEA2042559	D006262	phylum	0.800050121646097
1724	SAMEA2042559	D006262	class	1.00602299020646
1725	SAMEA2042559	D006262	order	1.00984704441329
1726	SAMEA2042559	D006262	family	2.00925015320061
1727	SAMEA2042559	D006262	genus	2.36822702913165
1728	SAMEA2042559	D006262	species	3.26285725427338
1729	SAMEA2042560	D006262	kingdom	0.0072359331449955
1730	SAMEA2042560	D006262	phylum	0.714603101441297
1731	SAMEA2042560	D006262	class	0.807478733076955
1732	SAMEA2042560	D006262	order	0.817788317662807
1733	SAMEA2042560	D006262	family	1.36626714284921
1734	SAMEA2042560	D006262	genus	1.70816722698517
1735	SAMEA2042560	D006262	species	1.9555807600431
1736	SAMEA2042561	D006262	kingdom	0.185397357151218
1737	SAMEA2042561	D006262	phylum	0.809220397745051
1738	SAMEA2042561	D006262	class	1.11615129870643
1739	SAMEA2042561	D006262	order	1.11833036708779
1740	SAMEA2042561	D006262	family	1.79209043801576
1741	SAMEA2042561	D006262	genus	2.25443555710287
1742	SAMEA2042561	D006262	species	2.65044888276791
1743	SAMEA2042562	D006262	kingdom	0.0
1744	SAMEA2042562	D006262	phylum	0.678612441286596
1745	SAMEA2042562	D006262	class	0.814929461942946
1746	SAMEA2042562	D006262	order	0.84546503368765
1747	SAMEA2042562	D006262	family	1.50487245244563
1748	SAMEA2042562	D006262	genus	1.60930380061922
1749	SAMEA2042562	D006262	species	2.52540256887426
1750	SAMEA2042563	D006262	kingdom	0.0
1751	SAMEA2042563	D006262	phylum	0.733205340293324
1752	SAMEA2042563	D006262	class	1.0047988491052
1753	SAMEA2042563	D006262	order	1.02856211485556
1754	SAMEA2042563	D006262	family	1.72311209233703
1755	SAMEA2042563	D006262	genus	2.00895905499985
1756	SAMEA2042563	D006262	species	2.7639868475562
1757	SAMEA2042564	D006262	kingdom	0.0152449734357451
1758	SAMEA2042564	D006262	phylum	0.78363794871597
1759	SAMEA2042564	D006262	class	0.981620373401018
1760	SAMEA2042564	D006262	order	0.996796531276844
1761	SAMEA2042564	D006262	family	2.19460188655291
1762	SAMEA2042564	D006262	genus	2.62823034321906
1763	SAMEA2042564	D006262	species	3.34008667214837
1764	SAMEA2042566	D006262	kingdom	0.0
1765	SAMEA2042566	D006262	phylum	0.675535977413393
1766	SAMEA2042566	D006262	class	0.749876782583291
1767	SAMEA2042566	D006262	order	0.75068178574377
1768	SAMEA2042566	D006262	family	1.83284399791396
1769	SAMEA2042566	D006262	genus	2.19026432504268
1770	SAMEA2042566	D006262	species	3.03980894403533
1771	SAMEA2042567	D006262	kingdom	0.0
1772	SAMEA2042567	D006262	phylum	0.712209774650548
1773	SAMEA2042567	D006262	class	0.883125428023876
1774	SAMEA2042567	D006262	order	0.890972153312814
1775	SAMEA2042567	D006262	family	1.76169095617841
1776	SAMEA2042567	D006262	genus	2.37174341878371
1777	SAMEA2042567	D006262	species	2.94157727123429
1778	SAMEA2042568	D006262	kingdom	0.0019476403147695
1779	SAMEA2042568	D006262	phylum	0.499094607181414
1780	SAMEA2042568	D006262	class	0.643473501428333
1781	SAMEA2042568	D006262	order	0.686155476942469
1782	SAMEA2042568	D006262	family	0.911015599069491
1783	SAMEA2042568	D006262	genus	1.05185368128742
1784	SAMEA2042568	D006262	species	1.129173773764
1785	SAMEA2042569	D006262	kingdom	0.000686848381649
1786	SAMEA2042569	D006262	phylum	0.752733976126229
1787	SAMEA2042569	D006262	class	0.931295102560923
1788	SAMEA2042569	D006262	order	0.931980380508213
1789	SAMEA2042569	D006262	family	1.68860030159549
1790	SAMEA2042569	D006262	genus	2.09106429270371
1791	SAMEA2042569	D006262	species	3.14641546137929
1792	SAMEA2042570	D006262	kingdom	0.0
1793	SAMEA2042570	D006262	phylum	0.924187804175337
1794	SAMEA2042570	D006262	class	1.02704031896594
1795	SAMEA2042570	D006262	order	1.02735414554723
1796	SAMEA2042570	D006262	family	1.74047207204166
1797	SAMEA2042570	D006262	genus	2.46834303879858
1798	SAMEA2042570	D006262	species	3.16600109859125
1799	SAMEA2042571	D043183	kingdom	0.0
1800	SAMEA2042571	D043183	phylum	0.838317270107179
1801	SAMEA2042571	D043183	class	1.10802882747151
1802	SAMEA2042571	D043183	order	1.131300933924
1803	SAMEA2042571	D043183	family	2.13084302781859
1804	SAMEA2042571	D043183	genus	2.43553319464007
1805	SAMEA2042571	D043183	species	3.47317689549948
1806	SAMEA2042572	D043183	kingdom	0.0
1807	SAMEA2042572	D043183	phylum	0.899347283712026
1808	SAMEA2042572	D043183	class	1.2312007237373
1809	SAMEA2042572	D043183	order	1.24965543940323
1810	SAMEA2042572	D043183	family	2.10717886513401
1811	SAMEA2042572	D043183	genus	2.42224151413279
1812	SAMEA2042572	D043183	species	3.30748178147155
1813	SAMEA2042573	D006262	kingdom	0.427535455032096
1814	SAMEA2042573	D006262	phylum	0.93465083015432
1815	SAMEA2042573	D006262	class	1.37366691103193
1816	SAMEA2042573	D006262	order	1.37505232513951
1817	SAMEA2042573	D006262	family	2.16733107911568
1818	SAMEA2042573	D006262	genus	2.6879312064867
1819	SAMEA2042573	D006262	species	3.30573593768216
1820	SAMEA2042574	D006262	kingdom	0.0542896757674906
1821	SAMEA2042574	D006262	phylum	0.654021488005707
1822	SAMEA2042574	D006262	class	0.955435121919712
1823	SAMEA2042574	D006262	order	0.955839914116901
1824	SAMEA2042574	D006262	family	1.67614416931087
1825	SAMEA2042574	D006262	genus	2.15675865116193
1826	SAMEA2042574	D006262	species	2.92814255616238
1827	SAMEA2042575	D043183	kingdom	0.0
1828	SAMEA2042575	D043183	phylum	0.877276719511839
1829	SAMEA2042575	D043183	class	1.1847856403388
1830	SAMEA2042575	D043183	order	1.20861864694491
1831	SAMEA2042575	D043183	family	2.14774656471518
1832	SAMEA2042575	D043183	genus	2.69915852536601
1833	SAMEA2042575	D043183	species	3.17844386392886
1834	SAMEA2042576	D043183	kingdom	0.0
1835	SAMEA2042576	D043183	phylum	0.822720931669194
1836	SAMEA2042576	D043183	class	1.34433410448553
1837	SAMEA2042576	D043183	order	1.35875872854003
1838	SAMEA2042576	D043183	family	2.24254162435831
1839	SAMEA2042576	D043183	genus	2.752257515481
1840	SAMEA2042576	D043183	species	3.22830380159133
1841	SAMEA2042577	D043183	kingdom	0.0
1842	SAMEA2042577	D043183	phylum	0.730320320834226
1843	SAMEA2042577	D043183	class	1.12150654764054
1844	SAMEA2042577	D043183	order	1.1686820398087
1845	SAMEA2042577	D043183	family	2.00349597990522
1846	SAMEA2042577	D043183	genus	2.278286101355
1847	SAMEA2042577	D043183	species	3.00328341265811
1848	SAMEA2042578	D043183	kingdom	0.0
1849	SAMEA2042578	D043183	phylum	0.815566080584138
1850	SAMEA2042578	D043183	class	1.19830260184093
1851	SAMEA2042578	D043183	order	1.28332228048368
1852	SAMEA2042578	D043183	family	1.99477261573399
1853	SAMEA2042578	D043183	genus	2.41992062748313
1854	SAMEA2042578	D043183	species	3.40993858294064
1855	SAMEA2042579	D043183	kingdom	0.0
1856	SAMEA2042579	D043183	phylum	0.721205789645313
1857	SAMEA2042579	D043183	class	0.805250373539943
1858	SAMEA2042579	D043183	order	0.807236891881138
1859	SAMEA2042579	D043183	family	1.61996029415461
1860	SAMEA2042579	D043183	genus	2.43783282891813
1861	SAMEA2042579	D043183	species	3.00991234106459
1862	SAMEA2042580	D006262	kingdom	0.0056267949164341
1863	SAMEA2042580	D006262	phylum	0.639696518515758
1864	SAMEA2042580	D006262	class	0.864732605137126
1865	SAMEA2042580	D006262	order	0.891039006138142
1866	SAMEA2042580	D006262	family	1.87369739173234
1867	SAMEA2042580	D006262	genus	2.05171428719706
1868	SAMEA2042580	D006262	species	2.91655007777998
1869	SAMEA2042581	D006262	kingdom	0.0
1870	SAMEA2042581	D006262	phylum	0.896140973612796
1871	SAMEA2042581	D006262	class	1.21320591699685
1872	SAMEA2042581	D006262	order	1.2201120755241
1873	SAMEA2042581	D006262	family	2.07408411752695
1874	SAMEA2042581	D006262	genus	2.61578320385766
1875	SAMEA2042581	D006262	species	3.47704324359669
1876	SAMEA2042582	D006262	kingdom	0.0955875910040078
1877	SAMEA2042582	D006262	phylum	0.898934831585411
1878	SAMEA2042582	D006262	class	1.05348735380528
1879	SAMEA2042582	D006262	order	1.06635642931908
1880	SAMEA2042582	D006262	family	2.06389956332736
1881	SAMEA2042582	D006262	genus	2.76272171347956
1882	SAMEA2042582	D006262	species	3.50279713113081
1883	SAMEA2042583	D006262	kingdom	0.0
1884	SAMEA2042583	D006262	phylum	0.772547427264271
1885	SAMEA2042583	D006262	class	0.980202921056458
1886	SAMEA2042583	D006262	order	1.00343332889069
1887	SAMEA2042583	D006262	family	2.0421504134918
1888	SAMEA2042583	D006262	genus	2.64233012620123
1889	SAMEA2042583	D006262	species	3.23404221445062
1890	SAMEA2042584	D043183	kingdom	0.116305109185976
1891	SAMEA2042584	D043183	phylum	0.734152821307793
1892	SAMEA2042584	D043183	class	1.02190678619908
1893	SAMEA2042584	D043183	order	1.02814191960373
1894	SAMEA2042584	D043183	family	2.07226221032666
1895	SAMEA2042584	D043183	genus	2.76310094890384
1896	SAMEA2042584	D043183	species	3.35429427873881
1897	SAMEA2042585	D006262	kingdom	0.0
1898	SAMEA2042585	D006262	phylum	0.793166678978857
1899	SAMEA2042585	D006262	class	0.926445484367859
1900	SAMEA2042585	D006262	order	0.929269081110514
1901	SAMEA2042585	D006262	family	1.71732823740681
1902	SAMEA2042585	D006262	genus	2.18940798463501
1903	SAMEA2042585	D006262	species	3.38290130800483
1904	SAMEA2042602	D006262	kingdom	0.0
1905	SAMEA2042602	D006262	phylum	0.788923317771265
1906	SAMEA2042602	D006262	class	0.826715881459929
1907	SAMEA2042602	D006262	order	0.827378846830307
1908	SAMEA2042602	D006262	family	1.527701180927
1909	SAMEA2042602	D006262	genus	2.19449767539128
1910	SAMEA2042602	D006262	species	2.84188745211383
1911	SAMEA2042603	D006262	kingdom	0.0
1912	SAMEA2042603	D006262	phylum	0.784628064035887
1913	SAMEA2042603	D006262	class	0.929328166755809
1914	SAMEA2042603	D006262	order	0.950655691676518
1915	SAMEA2042603	D006262	family	2.07464810616255
1916	SAMEA2042603	D006262	genus	2.46989325570744
1917	SAMEA2042603	D006262	species	2.92756586025202
1918	SAMEA2042604	D006262	kingdom	0.0
1919	SAMEA2042604	D006262	phylum	0.763222775656544
1920	SAMEA2042604	D006262	class	0.92993284203731
1921	SAMEA2042604	D006262	order	0.932036525040904
1922	SAMEA2042604	D006262	family	2.12006258460655
1923	SAMEA2042604	D006262	genus	2.46936777897395
1924	SAMEA2042604	D006262	species	3.15069465989418
1925	SAMEA2042605	D006262	kingdom	0.039890841529785
1926	SAMEA2042605	D006262	phylum	0.801245756864392
1927	SAMEA2042605	D006262	class	1.32783330641885
1928	SAMEA2042605	D006262	order	1.34793539433031
1929	SAMEA2042605	D006262	family	2.18708285536374
1930	SAMEA2042605	D006262	genus	2.53580385771527
1931	SAMEA2042605	D006262	species	3.08961981722068
1932	SAMEA2042606	D006262	kingdom	0.0
1933	SAMEA2042606	D006262	phylum	0.704648139413241
1934	SAMEA2042606	D006262	class	0.906229627416966
1935	SAMEA2042606	D006262	order	0.906654741641683
1936	SAMEA2042606	D006262	family	1.96199829038907
1937	SAMEA2042606	D006262	genus	2.45386621693923
1938	SAMEA2042606	D006262	species	2.82970817577407
1939	SAMEA2042607	D006262	kingdom	0.0099982066677324
1940	SAMEA2042607	D006262	phylum	0.749884142211551
1941	SAMEA2042607	D006262	class	0.852271111378012
1942	SAMEA2042607	D006262	order	0.855401859998441
1943	SAMEA2042607	D006262	family	1.8334042276669
1944	SAMEA2042607	D006262	genus	2.76896208407956
1945	SAMEA2042607	D006262	species	3.46662756756922
1946	SAMEA2042608	D006262	kingdom	0.0
1947	SAMEA2042608	D006262	phylum	0.675915924588679
1948	SAMEA2042608	D006262	class	0.733855767860536
1949	SAMEA2042608	D006262	order	0.733855767860536
1950	SAMEA2042608	D006262	family	1.48030672810953
1951	SAMEA2042608	D006262	genus	1.61926294886116
1952	SAMEA2042608	D006262	species	2.7165381041132
1953	SAMEA2042609	D006262	kingdom	0.0003828843120995
1954	SAMEA2042609	D006262	phylum	0.885787405596001
1955	SAMEA2042609	D006262	class	0.964567161874303
1956	SAMEA2042609	D006262	order	0.968845356727442
1957	SAMEA2042609	D006262	family	2.09790380313009
1958	SAMEA2042609	D006262	genus	2.54803138017165
1959	SAMEA2042609	D006262	species	3.55426023742777
1960	SAMEA2042611	D006262	kingdom	0.0103278948274636
1961	SAMEA2042611	D006262	phylum	0.786510210706211
1962	SAMEA2042611	D006262	class	0.877061418687203
1963	SAMEA2042611	D006262	order	0.8786387075191
1964	SAMEA2042611	D006262	family	1.6470311192021
1965	SAMEA2042611	D006262	genus	2.48228958325059
1966	SAMEA2042611	D006262	species	3.09207275999864
1967	SAMEA2042612	D006262	kingdom	0.0510497956854242
1968	SAMEA2042612	D006262	phylum	0.748934273598385
1969	SAMEA2042612	D006262	class	1.0529305523728
1970	SAMEA2042612	D006262	order	1.05352158194857
1971	SAMEA2042612	D006262	family	1.89831006610785
1972	SAMEA2042612	D006262	genus	2.33803977122316
1973	SAMEA2042612	D006262	species	3.32417655230345
1974	SAMEA2042613	D006262	kingdom	0.0
1975	SAMEA2042613	D006262	phylum	0.736669511024118
1976	SAMEA2042613	D006262	class	0.971113043540283
1977	SAMEA2042613	D006262	order	0.99022013074896
1978	SAMEA2042613	D006262	family	1.72680157771278
1979	SAMEA2042613	D006262	genus	2.3624391868231
1980	SAMEA2042613	D006262	species	3.16747187123391
1981	SAMEA2042614	D006262	kingdom	0.0896444984768524
1982	SAMEA2042614	D006262	phylum	0.958139418733352
1983	SAMEA2042614	D006262	class	1.11452375641853
1984	SAMEA2042614	D006262	order	1.11452375641853
1985	SAMEA2042614	D006262	family	1.94720870307089
1986	SAMEA2042614	D006262	genus	2.2268058216857
1987	SAMEA2042614	D006262	species	3.12219917086994
1988	SAMEA2042615	D006262	kingdom	0.0036017215180898
1989	SAMEA2042615	D006262	phylum	0.735836895542544
1990	SAMEA2042615	D006262	class	0.810212868462633
1991	SAMEA2042615	D006262	order	0.818405688586495
1992	SAMEA2042615	D006262	family	1.82411727303557
1993	SAMEA2042615	D006262	genus	2.30254317577634
1994	SAMEA2042615	D006262	species	3.14407679821094
1995	SAMEA2042616	D006262	kingdom	0.0
1996	SAMEA2042616	D006262	phylum	0.679995692492304
1997	SAMEA2042616	D006262	class	0.728476835985431
1998	SAMEA2042616	D006262	order	0.728476835985431
1999	SAMEA2042616	D006262	family	1.56656694680562
2000	SAMEA2042616	D006262	genus	1.95601133376128
2001	SAMEA2042616	D006262	species	3.01503638395657
2002	SAMEA2042617	D006262	kingdom	0.0
2003	SAMEA2042617	D006262	phylum	0.635245354558637
2004	SAMEA2042617	D006262	class	0.71018485289678
2005	SAMEA2042617	D006262	order	0.710366016414373
2006	SAMEA2042617	D006262	family	1.00497931040953
2007	SAMEA2042617	D006262	genus	1.37915350479485
2008	SAMEA2042617	D006262	species	2.32277448752297
2009	SAMEA2042618	D043183	kingdom	0.0
2010	SAMEA2042618	D043183	phylum	0.638763337550978
2011	SAMEA2042618	D043183	class	0.770211636226549
2012	SAMEA2042618	D043183	order	0.774436778796346
2013	SAMEA2042618	D043183	family	1.69763196462301
2014	SAMEA2042618	D043183	genus	2.56427211953269
2015	SAMEA2042618	D043183	species	3.40601665430252
2016	SAMEA2042619	D006262	kingdom	0.0171975206550195
2017	SAMEA2042619	D006262	phylum	1.10985513359183
2018	SAMEA2042619	D006262	class	1.42965732724409
2019	SAMEA2042619	D006262	order	1.45413333313196
2020	SAMEA2042619	D006262	family	2.33249989734987
2021	SAMEA2042619	D006262	genus	2.89634714368953
2022	SAMEA2042619	D006262	species	3.88134835587235
2023	SAMEA2042620	D043183	kingdom	0.0159140851505265
2024	SAMEA2042620	D043183	phylum	1.11371550130349
2025	SAMEA2042620	D043183	class	1.44939646815588
2026	SAMEA2042620	D043183	order	1.47379423956835
2027	SAMEA2042620	D043183	family	2.35168742841385
2028	SAMEA2042620	D043183	genus	2.91282839004469
2029	SAMEA2042620	D043183	species	3.9029406098698
2030	SAMEA2042621	D043183	kingdom	0.0574463269217892
2031	SAMEA2042621	D043183	phylum	0.925805215339515
2032	SAMEA2042621	D043183	class	1.21201140411844
2033	SAMEA2042621	D043183	order	1.21710665581037
2034	SAMEA2042621	D043183	family	2.23536131303152
2035	SAMEA2042621	D043183	genus	2.76112696344748
2036	SAMEA2042621	D043183	species	3.50738296202063
2037	SAMEA2042622	D043183	kingdom	0.0
2038	SAMEA2042622	D043183	phylum	0.785046392468739
2039	SAMEA2042622	D043183	class	0.875320877265994
2040	SAMEA2042622	D043183	order	0.879761672322118
2041	SAMEA2042622	D043183	family	1.62574894230565
2042	SAMEA2042622	D043183	genus	1.88837815642055
2043	SAMEA2042622	D043183	species	3.02528412237012
2044	SAMEA2042623	D043183	kingdom	0.0
2045	SAMEA2042623	D043183	phylum	0.982002355482827
2046	SAMEA2042623	D043183	class	1.30719651574022
2047	SAMEA2042623	D043183	order	1.34513118652581
2048	SAMEA2042623	D043183	family	2.16428589579077
2049	SAMEA2042623	D043183	genus	2.67435425577166
2050	SAMEA2042623	D043183	species	3.1429829649337
2051	SAMEA2042624	D043183	kingdom	0.394109046259117
2052	SAMEA2042624	D043183	phylum	1.1484694264263
2053	SAMEA2042624	D043183	class	1.75565598057602
2054	SAMEA2042624	D043183	order	1.83045926560778
2055	SAMEA2042624	D043183	family	2.53872841199566
2056	SAMEA2042624	D043183	genus	2.79499557370243
2057	SAMEA2042624	D043183	species	3.30868749761425
2058	SAMEA2042625	D043183	kingdom	0.0
2059	SAMEA2042625	D043183	phylum	0.883343349494726
2060	SAMEA2042625	D043183	class	1.07155539278415
2061	SAMEA2042625	D043183	order	1.07255063694716
2062	SAMEA2042625	D043183	family	1.88513911609895
2063	SAMEA2042625	D043183	genus	2.36966084543116
2064	SAMEA2042625	D043183	species	3.37332978013785
2065	SAMEA2042626	D043183	kingdom	0.0167508302722757
2066	SAMEA2042626	D043183	phylum	0.747266367768384
2067	SAMEA2042626	D043183	class	0.858421146126888
2068	SAMEA2042626	D043183	order	0.862960310369474
2069	SAMEA2042626	D043183	family	1.88057677034438
2070	SAMEA2042626	D043183	genus	2.51950988974533
2071	SAMEA2042626	D043183	species	3.61976833731803
2072	SAMEA2042627	D043183	kingdom	0.0566176483796784
2073	SAMEA2042627	D043183	phylum	0.80057517830164
2074	SAMEA2042627	D043183	class	0.930159393899783
2075	SAMEA2042627	D043183	order	0.93738249120548
2076	SAMEA2042627	D043183	family	1.8974394275393
2077	SAMEA2042627	D043183	genus	2.49308892326908
2078	SAMEA2042627	D043183	species	3.57456559095471
2079	SAMEA2042628	D043183	kingdom	0.278220354784858
2080	SAMEA2042628	D043183	phylum	1.13546713512344
2081	SAMEA2042628	D043183	class	1.2546803936854
2082	SAMEA2042628	D043183	order	1.25909312039041
2083	SAMEA2042628	D043183	family	2.21474648251329
2084	SAMEA2042628	D043183	genus	2.67260060675427
2085	SAMEA2042628	D043183	species	3.54061269370455
2086	SAMEA2042629	D043183	kingdom	0.0
2087	SAMEA2042629	D043183	phylum	0.611617549138628
2088	SAMEA2042629	D043183	class	0.813003257643076
2089	SAMEA2042629	D043183	order	0.817993416060907
2090	SAMEA2042629	D043183	family	1.14417202580707
2091	SAMEA2042629	D043183	genus	1.33806457393853
2092	SAMEA2042629	D043183	species	1.91285364578798
2093	SAMEA2042630	D043183	kingdom	0.0
2094	SAMEA2042630	D043183	phylum	0.845166124600725
2095	SAMEA2042630	D043183	class	1.0283833325866
2096	SAMEA2042630	D043183	order	1.04478990229363
2097	SAMEA2042630	D043183	family	1.74521830422842
2098	SAMEA2042630	D043183	genus	2.57197648030008
2099	SAMEA2042630	D043183	species	3.54869346455528
2100	SAMEA2042632	D043183	kingdom	0.0
2101	SAMEA2042632	D043183	phylum	0.390899278980464
2102	SAMEA2042632	D043183	class	0.616430423416271
2103	SAMEA2042632	D043183	order	0.631889300925384
2104	SAMEA2042632	D043183	family	1.59850473711103
2105	SAMEA2042632	D043183	genus	2.72436835436338
2106	SAMEA2042632	D043183	species	3.29071279327237
2107	SAMEA2042633	D043183	kingdom	0.0
2108	SAMEA2042633	D043183	phylum	0.913169328981757
2109	SAMEA2042633	D043183	class	1.17657991690492
2110	SAMEA2042633	D043183	order	1.20188374217524
2111	SAMEA2042633	D043183	family	2.13534724518634
2112	SAMEA2042633	D043183	genus	2.92624597986305
2113	SAMEA2042633	D043183	species	3.56590585470436
2114	SAMEA2042643	D006262	kingdom	0.0513888506125835
2115	SAMEA2042643	D006262	phylum	0.892789924247183
2116	SAMEA2042643	D006262	class	1.29887777441821
2117	SAMEA2042643	D006262	order	1.30494662385953
2118	SAMEA2042643	D006262	family	2.38323065424097
2119	SAMEA2042643	D006262	genus	2.84395251050962
2120	SAMEA2042643	D006262	species	3.36715665494689
2121	SAMEA2042644	D006262	kingdom	0.120278680903762
2122	SAMEA2042644	D006262	phylum	1.14740251329727
2123	SAMEA2042644	D006262	class	1.35863064746496
2124	SAMEA2042644	D006262	order	1.38347850599632
2125	SAMEA2042644	D006262	family	2.26872772362421
2126	SAMEA2042644	D006262	genus	2.53583348762927
2127	SAMEA2042644	D006262	species	3.27473064668392
2128	SAMEA2042645	D006262	kingdom	0.0
2129	SAMEA2042645	D006262	phylum	0.756492754593478
2130	SAMEA2042645	D006262	class	0.894967556660913
2131	SAMEA2042645	D006262	order	0.898712820609611
2132	SAMEA2042645	D006262	family	1.66670877064537
2133	SAMEA2042645	D006262	genus	2.18456132536578
2134	SAMEA2042645	D006262	species	2.99846358978298
2135	SAMEA2042646	D006262	kingdom	0.0
2136	SAMEA2042646	D006262	phylum	0.826488056996322
2137	SAMEA2042646	D006262	class	0.926787212181445
2138	SAMEA2042646	D006262	order	0.928478280094961
