sample,receptor,insert_locus,donor,delete_start,delete_end,reverse_flag
SAMN04571688,MGYG000002455_14,194127,MGYG000002549_6,820915,901725,True
SAMN04571688,MGYG000004003_25,11741,MGYG000001345_36,402765,425052,True
SAMN04571689,MGYG000001302.1_3,273321,MGYG000000074_1,688277,769519,True
SAMN04571689,MGYG000003192_180,218,MGYG000002478_1,46224,4229662,True
SAMN04571689,MGYG000004003_25,11740,MGYG000001345_36,402761,425053,True
SAMN04571690,MGYG000001346_14,519035,MGYG000003351_59,3551,4694,True
SAMN04571690,MGYG000000170_17,4962,MGYG000003270_478,186,1836,False
SAMN04571690,MGYG000004797_43,13487,MGYG000002171_23,4780,6094,True
SAMN04571690,MGYG000000003_1,298523,MGYG000003270_478,192,1836,False
SAMN04571690,MGYG000000003_6,134335,MGYG000003270_478,192,1835,True
SAMN04571690,MGYG000003192_180,215,MGYG000002478_1,46220,4229642,True
SAMN04571690,MGYG000000003_4,100821,MGYG000003270_478,186,1835,False
SAMN04571690,MGYG000004756_8,55727,MGYG000003270_478,188,1838,False
SAMN04571691,MGYG000000057_2,28663,MGYG000003351_59,3552,4696,False
SAMN04571692,MGYG000000170_17,4964,MGYG000003270_478,188,1838,False
SAMN04571692,MGYG000000003_2,93095,MGYG000003270_478,188,1841,False
SAMN04571692,MGYG000003192_180,221,MGYG000002478_1,46220,4229661,True
SAMN04571692,MGYG000000003_4,100814,MGYG000003270_478,189,1838,False
SAMN04571692,MGYG000001420_2,1692521,MGYG000003084_128,576,1931,True
SAMN04571692,MGYG000001552_10,280324,MGYG000003270_478,193,1838,False
SAMN04571692,MGYG000000003_4,189065,MGYG000003270_478,189,1838,False
SAMN04571692,MGYG000000003_4,394738,MGYG000003270_478,188,1838,False
SAMN04571692,MGYG000001310_35,16836,MGYG000001374_2,844407,851878,True
SAMN04571692,MGYG000002203_26,11622,MGYG000003941_14,32860,34477,False
SAMN04571692,MGYG000004756_8,55728,MGYG000003270_478,189,1839,False
SAMN04571692,MGYG000004658_68,9702,MGYG000003270_478,193,1845,True
SAMN04571692,MGYG000000003_1,298521,MGYG000003270_478,188,1839,False
SAMN04571692,MGYG000000003_2,404206,MGYG000003270_478,188,1840,False
SAMN04571692,MGYG000000003_1,565725,MGYG000003270_478,192,1841,True
SAMN04571692,MGYG000004187_282,2482,MGYG000003270_478,189,1841,False
SAMN04571692,MGYG000000003_1,284381,MGYG000003270_478,190,1842,True
SAMN04571692,MGYG000000003_6,134332,MGYG000003270_478,192,1841,True
SAMN04571692,MGYG000000003_2,574430,MGYG000003270_478,192,1838,False
SAMN04571694,MGYG000003197_15,311,MGYG000002500_1,65409,159864,True
SAMN04571694,MGYG000004820_39,3949,MGYG000003270_699,205,1787,True
SAMN04571694,MGYG000002993_2,88873,MGYG000000370_3,99132,99825,False
SAMN04571694,MGYG000000730_2,177537,MGYG000000574_749,765,2036,False
SAMN04571694,MGYG000000730_18,21309,MGYG000000574_749,765,2036,True
SAMN04571694,MGYG000000185_9,60058,MGYG000000574_749,755,2039,False
SAMN04571694,MGYG000002454_1,70355,MGYG000002584_4,250,1278,True
SAMN04571694,MGYG000000730_2,105886,MGYG000000574_749,765,2037,False
SAMN04571694,MGYG000000730_1,34445,MGYG000000574_749,753,2038,False
SAMN04571694,MGYG000000730_24,12745,MGYG000000574_749,756,2036,False
SAMN04571695,MGYG000002321_2,54996,MGYG000001202_9,105624,113062,False
SAMN04571696,MGYG000001338_1,3076475,MGYG000004481_60,114,1814,True
SAMN04571696,MGYG000002715_2,115867,MGYG000001356_5,2664,39281,True
SAMN04571696,MGYG000004111_2,15948,MGYG000000205_25,16638,18130,False
SAMN04571697,MGYG000002549_7,258185,MGYG000003681_50,7204,8454,False
SAMN04571697,MGYG000002454_1,70361,MGYG000002584_4,241,1297,True
SAMN04571698,MGYG000001313_18,240792,MGYG000002181_9,44363,53652,True
SAMN04571698,MGYG000000217_44,16763,MGYG000000271_7,90204,91759,True
SAMN04571698,MGYG000003192_180,210,MGYG000002478_1,46220,4229664,True
SAMN04571698,MGYG000004323_15,1508,MGYG000001374_2,290247,297601,True
SAMN04571699,MGYG000000217_44,16756,MGYG000000271_7,90191,91755,True
SAMN04571699,MGYG000004323_15,1508,MGYG000001374_2,290247,297597,True
SAMN04571699,MGYG000001313_18,240788,MGYG000002181_9,44363,53652,True
SAMN04571699,MGYG000004797_11,93392,MGYG000000854_1,204138,205176,False
SAMN04571699,MGYG000003192_180,206,MGYG000002478_1,46220,4229664,True
SAMN04571700,MGYG000000003_3,402696,MGYG000000183_9,168734,183070,False
SAMN04571700,MGYG000002295_8,15385,MGYG000004471_4,47083,48343,False
SAMN04571700,MGYG000001313_18,240795,MGYG000002181_9,44363,53652,True
SAMN04571701,MGYG000002528_1,1785267,MGYG000001374_1,830276,858605,True
SAMN04571701,MGYG000000003_3,469917,MGYG000003084_128,566,1931,False
SAMN04571701,MGYG000000074_1,781928,MGYG000002549_17,70091,91822,False
SAMN04571701,MGYG000001546_5,433784,MGYG000004658_56,1457,13027,False
SAMN04571701,MGYG000000784_2,68076,MGYG000003832_3,39147,45013,False
SAMN04571702,MGYG000000784_2,68077,MGYG000003832_3,39148,45010,False
SAMN04571702,MGYG000001546_5,433787,MGYG000004658_56,1458,13028,False
SAMN04571702,MGYG000001576_14,73080,MGYG000002711_10,68451,70050,False
SAMN04571702,MGYG000000003_3,469918,MGYG000003084_128,567,1932,False
SAMN04571702,MGYG000002528_1,1785260,MGYG000001374_1,830276,858619,True
SAMN04571702,MGYG000000217_44,16756,MGYG000000271_7,90191,91768,True
SAMN04571703,MGYG000001546_5,433786,MGYG000004658_56,1457,13027,False
SAMN04571703,MGYG000000003_3,469917,MGYG000003084_128,566,1930,False
SAMN04571703,MGYG000000076_40,10569,MGYG000001379_9,33495,35362,True
SAMN04571703,MGYG000002528_1,1785267,MGYG000001374_1,830276,858605,True
SAMN04571704,MGYG000004658_22,76132,MGYG000004006_1,154529,186560,False
SAMN04571704,MGYG000003613_79,1988,MGYG000002181_9,44356,53639,False
SAMN04571704,MGYG000001313_18,240788,MGYG000002181_9,44359,53652,True
SAMN04571704,MGYG000001420_2,394482,MGYG000002007_8,2852,11807,True
SAMN04571705,MGYG000002321_1,1181022,MGYG000001757_42,521,14580,True
SAMN04571705,MGYG000001420_2,394483,MGYG000002007_8,2849,11807,True
SAMN04571705,MGYG000004658_22,76122,MGYG000004006_1,154517,186563,False
SAMN04571705,MGYG000001313_18,240800,MGYG000002181_9,44363,53652,True
SAMN04571706,MGYG000001313_18,240788,MGYG000002181_9,44363,53652,True
SAMN04571706,MGYG000004658_22,76123,MGYG000004006_1,154518,186562,False
SAMN04571707,MGYG000003192_180,211,MGYG000002478_1,46220,4229651,True
SAMN04571707,MGYG000004797_10,39711,MGYG000000854_1,204146,205189,False
SAMN04571708,MGYG000001313_18,240801,MGYG000002181_9,44363,53642,True
SAMN04571708,MGYG000000361_379,1663,MGYG000001632_43,1054,2783,False
SAMN04571708,MGYG000000003_3,402692,MGYG000000183_9,168730,183065,False
SAMN04571709,MGYG000001313_18,240795,MGYG000002181_9,44363,53652,True
SAMN04571709,MGYG000003192_180,221,MGYG000002478_1,46220,4229664,True
SAMN04571709,MGYG000000003_3,402697,MGYG000000183_9,168732,183069,False
SAMN04571709,MGYG000002720_19,14013,MGYG000002410_12,508855,554078,False
SAMN04571710,MGYG000003192_180,210,MGYG000002478_1,46220,4229659,True
SAMN04571710,MGYG000000670_32,5535,MGYG000000655_143,823,2581,True
SAMN04571710,MGYG000000002_8,27222,MGYG000000146_3,214991,227641,True
SAMN04571710,MGYG000002693_187,1432,MGYG000002141_29,11120,18108,True
SAMN04571711,MGYG000000002_8,27226,MGYG000000146_3,214991,227638,True
SAMN04571711,MGYG000003192_180,212,MGYG000002478_1,46220,4229664,True
SAMN04571712,MGYG000000045_1,29063,MGYG000000655_143,816,2577,False
SAMN04571712,MGYG000000045_2,293762,MGYG000000655_143,822,2577,False
SAMN04571712,MGYG000000714_7,5577,MGYG000003222_119,767,2343,True
SAMN04571712,MGYG000002082_16,14795,MGYG000000414_20,34828,35895,True
SAMN04571713,MGYG000000784_2,68077,MGYG000003832_3,39148,45015,False
SAMN04571713,MGYG000000045_1,79592,MGYG000000655_143,815,2577,False
SAMN04571713,MGYG000000045_2,225843,MGYG000000655_143,823,2584,True
SAMN04571713,MGYG000000045_2,293744,MGYG000000655_143,815,2577,False
SAMN04571713,MGYG000000045_1,29062,MGYG000000655_143,815,2577,False
SAMN04571714,MGYG000000045_19,9234,MGYG000000655_143,814,2584,False
SAMN04571715,MGYG000000265_6,44226,MGYG000001378_11,9784,15813,True
SAMN04571716,MGYG000001627_11,47993,MGYG000002417_1,2911463,2914208,False
SAMN04571716,MGYG000003682_1,130375,MGYG000002448_3,95370,106970,True
SAMN04571717,MGYG000001378_5,162038,MGYG000001977_266,405,3135,False
SAMN04571717,MGYG000000203_4,57300,MGYG000001076_165,229,1261,True
SAMN04571718,MGYG000002176_77,10444,MGYG000001420_1,2029656,2041835,False
SAMN04571718,MGYG000000203_1,215737,MGYG000001076_165,229,1255,True
SAMN04571718,MGYG000000646_1,398557,MGYG000002445_5,4763,6086,True
SAMN04571718,MGYG000000948_2,157513,MGYG000001737_1,448706,449843,True
SAMN04571719,MGYG000000003_13,7105,MGYG000000074_4,9137,11351,True
SAMN04571719,MGYG000000730_8,58724,MGYG000000574_749,760,2035,True
SAMN04571719,MGYG000000948_2,157512,MGYG000001737_1,448706,449843,True
SAMN04571719,MGYG000000646_1,398556,MGYG000002445_5,4762,6086,True
SAMN04571719,MGYG000000730_2,33433,MGYG000000574_749,765,2042,True
SAMN04571721,MGYG000001378_7,63827,MGYG000003353_312,473,2995,True
SAMN04571721,MGYG000000217_44,16758,MGYG000000271_7,90191,91768,True
SAMN04571721,MGYG000000074_3,291611,MGYG000001420_1,2029655,2041841,True
SAMN04571722,MGYG000002834_321,2557,MGYG000001866_20,27834,28337,True
SAMN04571723,MGYG000001410_2,71244,MGYG000003022_2,139782,141875,True
SAMN04571723,MGYG000001410_6,44397,MGYG000003022_2,139777,141870,False
SAMN04571723,MGYG000001410_5,78546,MGYG000003022_2,139771,141864,False
SAMN04571723,MGYG000001410_1,68537,MGYG000003022_2,139774,141864,False
SAMN04571723,MGYG000001410_2,228939,MGYG000003022_2,139774,141868,False
SAMN04571723,MGYG000001410_6,138958,MGYG000003022_2,139774,141865,False
SAMN04571724,MGYG000001378_5,162041,MGYG000001977_266,408,3136,False
SAMN04571724,MGYG000000253_17,18589,MGYG000001901_60,180,1792,True
SAMN04571724,MGYG000003192_180,213,MGYG000002478_1,46220,4229664,True
SAMN04571724,MGYG000002651_3,617,MGYG000000022_1,151600,154399,True
SAMN04571725,MGYG000001378_5,162039,MGYG000001977_266,408,3135,False
SAMN04571725,MGYG000001410_5,78554,MGYG000003022_2,139778,141873,True
SAMN04571725,MGYG000001410_6,44395,MGYG000003022_2,139775,141863,False
SAMN04571725,MGYG000001410_1,68538,MGYG000003022_2,139775,141863,False
SAMN04571725,MGYG000003192_180,212,MGYG000002478_1,46226,4229664,True
SAMN04571725,MGYG000001410_2,228938,MGYG000003022_2,139773,141867,False
SAMN04571726,MGYG000002651_3,617,MGYG000000022_1,151600,154401,True
SAMN04571726,MGYG000001410_6,138951,MGYG000003022_2,139775,141864,False
SAMN04571726,MGYG000001410_2,228940,MGYG000003022_2,139773,141870,False
SAMN04571726,MGYG000001410_1,68536,MGYG000003022_2,139773,141863,False
SAMN04571726,MGYG000001410_3,251256,MGYG000003022_2,139776,141863,False
SAMN04571726,MGYG000001410_5,115593,MGYG000003022_2,139781,141871,True
SAMN04571727,MGYG000002651_3,632,MGYG000000022_1,151600,154400,True
SAMN04571727,MGYG000001410_5,115592,MGYG000003022_2,139781,141871,True
SAMN04571727,MGYG000001546_5,433788,MGYG000004658_56,1459,13029,False
SAMN04571727,MGYG000002549_5,554918,MGYG000001420_1,2029647,2041837,False
SAMN04571727,MGYG000000243_2,87674,MGYG000000806_157,757,2133,False
SAMN04571727,MGYG000001410_2,228939,MGYG000003022_2,139774,141868,False
SAMN04571728,MGYG000001410_9,51721,MGYG000003022_2,139782,141870,False
SAMN04571729,MGYG000001378_5,162037,MGYG000001977_266,404,3134,False
SAMN04571729,MGYG000004650_169,2662,MGYG000001433_1,820487,822162,True
SAMN04571730,MGYG000001410_6,44393,MGYG000003022_2,139773,141863,False
SAMN04571730,MGYG000001410_5,115591,MGYG000003022_2,139781,141871,True
SAMN04571731,MGYG000003192_180,210,MGYG000002478_1,46220,4229664,True
SAMN04571731,MGYG000001378_5,162036,MGYG000001977_266,403,3133,False
SAMN04571731,MGYG000002670_5,116697,MGYG000002492_1,2283402,2287641,False
SAMN04571732,MGYG000001378_5,162038,MGYG000001977_266,405,3141,False
SAMN04571732,MGYG000003192_180,212,MGYG000002478_1,46226,4229664,True
SAMN04571732,MGYG000003023_122,2840,MGYG000003022_15,19114,21025,False
SAMN04571734,MGYG000000700_59,7770,MGYG000002905_20,32316,33739,True
SAMN04571734,MGYG000000215_53,19868,MGYG000001866_20,27830,28334,False
SAMN04571734,MGYG000000692_145,4383,MGYG000001866_20,27828,28336,False
SAMN04571734,MGYG000000700_28,4582,MGYG000002905_20,32317,33734,True
SAMN04571734,MGYG000000700_51,9262,MGYG000002905_20,32314,33728,False
SAMN04571734,MGYG000000700_3,53798,MGYG000002905_20,32316,33736,True
SAMN04571734,MGYG000001410_2,228939,MGYG000003022_2,139774,141868,False
SAMN04571734,MGYG000001410_5,78546,MGYG000003022_2,139778,141873,True
SAMN04571734,MGYG000001410_4,24031,MGYG000003022_2,139774,141864,False
SAMN04571734,MGYG000001410_3,251257,MGYG000003022_2,139775,141864,False
SAMN04571734,MGYG000001410_1,68537,MGYG000003022_2,139774,141864,False
SAMN04571734,MGYG000000700_16,24087,MGYG000002905_20,32317,33738,True
SAMN04571734,MGYG000000700_107,4654,MGYG000002905_20,32309,33728,False
SAMN04571734,MGYG000001410_5,115593,MGYG000003022_2,139781,141871,True
SAMN04571734,MGYG000001410_6,44399,MGYG000003022_2,139781,141864,False
SAMN04571735,MGYG000001410_2,228937,MGYG000003022_2,139772,141866,False
SAMN04571735,MGYG000001410_4,24029,MGYG000003022_2,139772,141863,False
SAMN04571735,MGYG000001410_3,251263,MGYG000003022_2,139773,141863,False
SAMN04571735,MGYG000001410_5,115593,MGYG000003022_2,139781,141871,True
SAMN04571735,MGYG000001410_6,138956,MGYG000003022_2,139772,141863,False
SAMN04571735,MGYG000001410_9,51713,MGYG000003022_2,139772,141864,False
SAMN04571735,MGYG000000700_28,4580,MGYG000002905_20,32317,33726,True
SAMN04571735,MGYG000001410_1,68535,MGYG000003022_2,139772,141862,False
SAMN04571735,MGYG000000154_2,109378,MGYG000000050_18,2752,52556,False
SAMN04571735,MGYG000000215_53,19867,MGYG000001866_20,27829,28334,False
SAMN04571735,MGYG000000700_4,9077,MGYG000002905_20,32308,33727,False
SAMN04571735,MGYG000000700_16,24086,MGYG000002905_20,32316,33726,True
SAMN04571735,MGYG000000700_3,53797,MGYG000002905_20,32316,33736,True
SAMN04571735,MGYG000000700_107,4643,MGYG000002905_20,32316,33726,False
SAMN04571735,MGYG000001410_5,78544,MGYG000003022_2,139778,141873,True
SAMN04571735,MGYG000001410_6,44392,MGYG000003022_2,139772,141863,False
SAMN04571736,MGYG000003699_80,6903,MGYG000001901_60,171,1777,False
SAMN05525338,MGYG000001380_1,327634,MGYG000003065_42,3654,5307,True
SAMN05525338,MGYG000001380_15,28570,MGYG000003065_42,3654,5308,True
SAMN05525338,MGYG000001380_4,317127,MGYG000003065_42,3653,5307,False
SAMN05525338,MGYG000000196_22,50558,MGYG000001378_4,189631,190984,False
SAMN05525340,MGYG000002438_1,2010091,MGYG000000215_76,4212,13257,True
SAMN05525342,MGYG000002549_6,819793,MGYG000004003_8,43402,80783,False
SAMN05525342,MGYG000002507_23,6489,MGYG000002351_2,124692,127103,False
SAMN05525342,MGYG000001346_14,608608,MGYG000000174_22,82644,92369,False
SAMN05525344,MGYG000002549_6,819796,MGYG000004003_8,43401,80782,False
SAMN05525344,MGYG000001346_14,608607,MGYG000000174_22,82643,92368,False
SAMN05525344,MGYG000002507_23,6481,MGYG000002351_2,124691,127102,False
SAMN05525348,MGYG000004864_21,25107,MGYG000000241_10,36525,37722,False
SAMN05525348,MGYG000000276_4,101622,MGYG000001561_2,2343946,2345535,True
SAMN05525348,MGYG000000276_3,108318,MGYG000001561_2,2343943,2345539,True
SAMN05525348,MGYG000000276_8,85529,MGYG000001561_2,2343940,2345535,True
SAMN05525348,MGYG000000138_2,143501,MGYG000002273_28,55381,58877,False
SAMN05525348,MGYG000000276_14,39110,MGYG000001561_2,2343948,2345535,True
SAMN05525348,MGYG000001369_1,1302517,MGYG000002319_10,73666,75188,False
SAMN05525348,MGYG000000276_6,60228,MGYG000001561_2,2343948,2345536,False
SAMN05525350,MGYG000000276_14,39117,MGYG000001561_2,2343949,2345536,True
SAMN05525350,MGYG000000276_6,60228,MGYG000001561_2,2343948,2345536,False
SAMN05525350,MGYG000000138_2,143501,MGYG000002273_28,55381,58877,False
SAMN05525350,MGYG000001369_1,1302519,MGYG000002319_10,73666,75188,False
SAMN05525350,MGYG000000276_8,85529,MGYG000001561_2,2343942,2345535,True
SAMN05525350,MGYG000004864_21,25107,MGYG000000241_10,36525,37723,False
SAMN05525350,MGYG000000276_3,108318,MGYG000001561_2,2343943,2345539,True
SAMN05525350,MGYG000000276_4,101627,MGYG000001561_2,2343946,2345535,True
SAMN05525352,MGYG000002492_1,994892,MGYG000002670_7,7411,9089,True
SAMN05525356,MGYG000003192_180,219,MGYG000002478_1,46220,4229658,True
SAMN05525358,MGYG000000003_1,294709,MGYG000003084_128,573,1930,False
SAMN05525358,MGYG000000003_5,68554,MGYG000003084_128,575,1931,True
SAMN05525358,MGYG000001546_5,433793,MGYG000004658_56,1464,13034,False
SAMN05525358,MGYG000003192_180,218,MGYG000002478_1,46220,4229659,True
SAMN05525358,MGYG000000003_3,271733,MGYG000001420_1,2029644,2041840,False
SAMN05525358,MGYG000000003_7,65893,MGYG000003084_128,575,1931,True
SAMN05525362,MGYG000003192_180,218,MGYG000002478_1,46220,4229659,True
SAMN05525368,MGYG000002549_16,164299,MGYG000000013_18,46813,61307,True
SAMN05525374,MGYG000003192_180,218,MGYG000002478_1,46220,4229659,True
SAMN05525374,MGYG000002336_36,26433,MGYG000003747_19,21737,23566,False
SAMN05525376,MGYG000002336_79,2477,MGYG000003747_19,21739,23566,True
SAMN05525376,MGYG000002336_36,26433,MGYG000003747_19,21737,23566,False
SAMN05525376,MGYG000002555_297,1062,MGYG000003747_19,21739,23568,True
SAMN05525376,MGYG000000211_15,17216,MGYG000003648_299,1583,5373,False
SAMN05525376,MGYG000003192_180,218,MGYG000002478_1,46223,4229659,True
SAMN05525378,MGYG000002470_5,222878,MGYG000000224_1,464955,469917,True
SAMN05525378,MGYG000002454_1,70360,MGYG000002584_4,250,1302,True
SAMN05525378,MGYG000003230_44,148638,MGYG000003606_76,1051,2646,True
SAMN05525382,MGYG000000243_9,91978,MGYG000001306_87,68498,89697,False
SAMN05525382,MGYG000002396_1,1348989,MGYG000002469_1,1740495,1743058,False
SAMN05525382,MGYG000001359_1,1836029,MGYG000002846_9,68885,69600,True
SAMN05525382,MGYG000001359_1,1982657,MGYG000002846_9,68885,69600,True
SAMN05525384,MGYG000002350_61,9943,MGYG000001520_7,224312,239890,True
SAMN05525390,MGYG000000099_10,66605,MGYG000000070_3,80175,81829,True
SAMN05525390,MGYG000000099_2,167194,MGYG000000070_3,80174,81828,False
SAMN05525390,MGYG000000099_9,122207,MGYG000000070_3,80170,81829,True
SAMN05525390,MGYG000003682_1,237959,MGYG000003327_1,21679,72740,True
SAMN05525390,MGYG000000099_4,168733,MGYG000000070_3,80170,81829,True
SAMN05525390,MGYG000003682_1,130369,MGYG000002448_3,95383,106970,True
SAMN05525390,MGYG000000099_6,27956,MGYG000000070_3,80174,81829,True
SAMN05525390,MGYG000000099_2,359063,MGYG000000070_3,80171,81829,False
SAMN05525390,MGYG000000099_3,264014,MGYG000000070_3,80173,81829,True
SAMN05525392,MGYG000001380_13,43003,MGYG000001315_10,167621,191347,True
SAMN05525392,MGYG000001306_87,6655,MGYG000001345_36,402767,425057,True
SAMN05525392,MGYG000001396_1,1424390,MGYG000000457_2,22530,25029,False
SAMN05525392,MGYG000001346_13,95032,MGYG000002549_18,247966,315791,True
SAMN05525396,MGYG000004797_8,34553,MGYG000002549_6,820915,901730,False
SAMN05525396,MGYG000001367_4,584411,MGYG000000198_13,6716,8628,False
SAMN05525396,MGYG000003682_9,88066,MGYG000002152_57,11249,12338,True
SAMN05525396,MGYG000001367_1,975341,MGYG000000271_5,61728,69544,True
SAMN05525396,MGYG000002478_1,2956894,MGYG000002549_6,820915,901734,True
SAMN05525396,MGYG000002478_1,3803134,MGYG000002549_6,820910,901730,True
SAMN05525396,MGYG000003682_11,28479,MGYG000002152_57,11248,12337,False
SAMN05525396,MGYG000001378_2,536835,MGYG000004650_51,14136,17428,False
SAMN05525398,MGYG000002544_29,14123,MGYG000000324_229,769,2428,False
SAMN05525398,MGYG000002544_31,6204,MGYG000000324_229,768,2431,True
SAMN05525398,MGYG000003326_21,965,MGYG000001065_25,136667,137546,False
SAMN05525398,MGYG000002544_8,151568,MGYG000000324_229,770,2432,True
SAMN05525400,MGYG000000151_3,323322,MGYG000000974_46,422,2178,True
SAMN05525400,MGYG000002544_8,151573,MGYG000000324_229,770,2432,True
SAMN05525400,MGYG000002580_14,2199,MGYG000000244_71,216,1720,True
SAMN05525400,MGYG000001087_155,7228,MGYG000002210_236,1223,3767,True
SAMN05525402,MGYG000003192_180,218,MGYG000002478_1,46220,4229659,True
SAMN05525404,MGYG000001345_35,476957,MGYG000003353_312,474,2991,True
SAMN05525404,MGYG000003065_19,3909,MGYG000001072_83,9580,10906,True
SAMN05525404,MGYG000002549_5,46065,MGYG000003353_312,473,2992,True
SAMN05525404,MGYG000003192_180,219,MGYG000002478_1,46220,4229658,True
SAMN05525406,MGYG000001410_4,184817,MGYG000003022_2,139781,141870,True
SAMN05525406,MGYG000003192_180,218,MGYG000002478_1,46220,4229659,True
SAMN05525406,MGYG000000159_3,126268,MGYG000001210_50,4346,5098,True
SAMN05525406,MGYG000004599_4,9798,MGYG000004650_51,14137,17431,True
SAMN05525408,MGYG000001364_3,306170,MGYG000001306_57,145283,146364,False
SAMN05525408,MGYG000001346_13,948920,MGYG000002549_25,25323,27798,True
SAMN05525408,MGYG000001364_2,269989,MGYG000001306_87,68506,89706,True
SAMN05525408,MGYG000001364_2,81797,MGYG000002549_25,25318,27798,False
SAMN05525410,MGYG000000099_4,215183,MGYG000000070_3,80175,81829,True
SAMN05525410,MGYG000002506_1,1241455,MGYG000002351_2,124691,127102,False
SAMN05525410,MGYG000000099_2,167194,MGYG000000070_3,80174,81829,False
SAMN05525410,MGYG000002507_23,6488,MGYG000002351_2,124691,127102,False
SAMN05525410,MGYG000000099_9,122213,MGYG000000070_3,80170,81829,True
SAMN05525410,MGYG000002506_1,2273051,MGYG000002351_2,124691,127102,False
SAMN05525410,MGYG000000099_4,168735,MGYG000000070_3,80170,81829,True
SAMN05525410,MGYG000002506_1,3192588,MGYG000002351_2,124697,127102,False
SAMN05525414,MGYG000000179_11,65396,MGYG000000172_4,193168,194661,True
SAMN05525414,MGYG000000730_8,58717,MGYG000000574_749,765,2039,True
SAMN05525414,MGYG000000730_1,82874,MGYG000000574_749,755,2039,False
SAMN05525414,MGYG000000179_3,374352,MGYG000002681_177,122,1792,False
SAMN05525414,MGYG000000179_1,635534,MGYG000002681_177,122,1790,True
SAMN05525414,MGYG000000150_33,575,MGYG000002681_177,122,1784,False
SAMN05525414,MGYG000000730_18,7887,MGYG000000574_749,765,2039,True
SAMN05525414,MGYG000000730_1,185788,MGYG000000574_749,756,2039,False
SAMN05525414,MGYG000000730_21,9569,MGYG000000574_749,756,2039,False
SAMN05525414,MGYG000000730_18,21316,MGYG000000574_749,765,2039,True
SAMN05525414,MGYG000000730_14,27116,MGYG000000574_749,765,2042,True
SAMN05525414,MGYG000000179_9,23947,MGYG000002681_177,122,1793,True
SAMN05525414,MGYG000003504_46,38969,MGYG000003410_33,2277,17476,True
SAMN05525414,MGYG000001244_28,6766,MGYG000004560_6,59976,61530,True
SAMN05525414,MGYG000000179_4,194337,MGYG000001367_10,100467,102036,True
SAMN05525414,MGYG000000730_24,12748,MGYG000000574_749,765,2039,False
SAMN05525414,MGYG000004379_47,7633,MGYG000001959_3,148309,149568,False
SAMN05525416,MGYG000003681_7,106469,MGYG000002549_18,247963,315780,True
SAMN05525416,MGYG000001345_33,448196,MGYG000004599_132,1086,2342,True
SAMN05525416,MGYG000001378_7,165453,MGYG000004599_132,1084,2340,False
SAMN05525416,MGYG000001378_5,338361,MGYG000004599_132,1085,2342,True
SAMN05525416,MGYG000002762_302,1036,MGYG000003681_2,182857,184842,True
SAMN05525418,MGYG000002544_31,16750,MGYG000000324_229,765,2425,False
SAMN05525420,MGYG000002993_31,13651,MGYG000001632_43,1054,2785,True
SAMN05525420,MGYG000002715_29,9649,MGYG000004831_6,25618,28723,False
SAMN05525420,MGYG000002715_36,12761,MGYG000004831_6,25620,28721,True
SAMN05525424,MGYG000003192_180,216,MGYG000002478_1,46220,4229661,True
SAMN05525424,MGYG000001410_3,354062,MGYG000002101_82,8103,10656,False
SAMN05525426,MGYG000000093_47,200,MGYG000002423_4,11177,14594,False
SAMN05525426,MGYG000001410_5,25873,MGYG000002101_82,8102,10656,True
SAMN05525426,MGYG000001410_7,193546,MGYG000002101_82,8103,10657,True
SAMN05525426,MGYG000003192_180,219,MGYG000002478_1,46220,4229658,True
SAMN05525426,MGYG000001410_1,72983,MGYG000002101_82,8102,10657,True
SAMN05525428,MGYG000002549_5,386148,MGYG000001346_15,231376,253937,False
SAMN05525432,MGYG000002396_1,866493,MGYG000002469_1,1740497,1743060,True
SAMN05525432,MGYG000000044_2,457136,MGYG000000138_5,196406,237546,False
SAMN05525432,MGYG000003192_180,218,MGYG000002478_1,46220,4229659,True
SAMN05525434,MGYG000000003_3,305712,MGYG000003084_128,576,1930,False
SAMN05525434,MGYG000000243_18,38238,MGYG000001399_1,620477,731517,True
SAMN05525434,MGYG000000003_2,439502,MGYG000003084_128,576,1930,False
SAMN05525434,MGYG000002993_2,88859,MGYG000000370_3,99113,99828,False
SAMN05525434,MGYG000003192_180,218,MGYG000002478_1,46226,4229659,True
SAMN05525434,MGYG000000044_2,457136,MGYG000000138_5,196406,237546,False
SAMN05525436,MGYG000003192_180,217,MGYG000002478_1,46220,4229660,True
SAMN05525436,MGYG000004117_7,26430,MGYG000001825_320,110,1460,False
SAMN05525436,MGYG000000154_1,1780437,MGYG000000060_1,450577,499072,False
SAMN05525436,MGYG000000044_2,457129,MGYG000000138_5,196405,237545,False
SAMN05525440,MGYG000001694_1,409325,MGYG000003368_26,120,4031,False
SAMN05525446,MGYG000000003_2,506796,MGYG000003084_128,576,1931,True
SAMN05525446,MGYG000000003_3,532472,MGYG000003084_128,575,1929,True
SAMN05525446,MGYG000000174_11,190256,MGYG000001076_290,797,2089,True
SAMN05525446,MGYG000000003_1,162487,MGYG000003084_128,578,1871,True
SAMN05525448,MGYG000000651_104,1716,MGYG000004551_4,91992,92839,False
SAMN05525448,MGYG000002710_3,172710,MGYG000001132_31,11844,14360,False
SAMN05525448,MGYG000004111_2,15952,MGYG000000205_25,16642,18134,False
SAMN05525448,MGYG000004245_13,5338,MGYG000004551_4,91992,92841,False
SAMN05525452,MGYG000000099_6,27956,MGYG000000070_3,80174,81830,True
